lat,long,timeStamp
52.5428837,13.36650723,1609783046644
52.54297592,13.36662699,1609783049756
52.5430708,13.36674933,1609783052843
52.5431535,13.36686305,1609783055929
52.54323908,13.36698104,1609783058978
52.54331699,13.36713018,1609783062024
52.54337976,13.3672709,1609783065043
52.54347619,13.36742193,1609783068078
52.54359329,13.36758972,1609783071164
52.54369046,13.36771672,1609783074274
52.54379526,13.36785399,1609783077279
52.5438684,13.36798139,1609783080389
52.54397076,13.36814229,1609783083493
52.54408967,13.36829799,1609783086606
52.54419252,13.36845035,1609783089725
52.54428455,13.36857897,1609783092835
52.54436948,13.36869219,1609783095850
52.54443642,13.36883713,1609783098948
52.54447705,13.36899722,1609783102062
52.54448335,13.36917665,1609783105184
52.54446528,13.36937479,1609783108306
52.5444814,13.36957399,1609783111417
52.54452656,13.36971502,1609783114527
52.5446226,13.3697904,1609783117644
52.54468957,13.36982398,1609783120755
52.54471577,13.36988961,1609783123857
52.54470796,13.36992782,1609783126960
52.54469827,13.36994079,1609783130065
52.54469827,13.36994079,1609783133069
52.54470762,13.36996239,1609783136159
52.54470799,13.36998729,1609783139266
52.54470667,13.37000783,1609783142366
52.54470301,13.37002693,1609783145472
52.5447013,13.3700452,1609783148490
52.5447013,13.3700452,1609783151603
52.5447013,13.3700452,1609783154712
52.5447013,13.3700452,1609783157817
52.54470877,13.3700654,1609783160934
52.54468414,13.37011756,1609783164050
52.54464976,13.37025485,1609783167150
52.54461394,13.37042693,1609783170271
52.54458111,13.37066845,1609783173362
52.54454894,13.37087596,1609783176438
52.54451279,13.37097102,1609783179448
52.54445962,13.37125056,1609783182559
52.5444083,13.37150943,1609783185672
52.54434837,13.37179137,1609783188776
52.54426856,13.37205671,1609783191882
52.54421881,13.37231951,1609783194994
52.54415769,13.37258087,1609783198109
52.54413013,13.37280225,1609783201219
52.54407943,13.37300689,1609783204233
52.54401328,13.37325353,1609783207307
52.54395231,13.37348494,1609783210421
52.54388852,13.37374226,1609783213535
52.54383647,13.37397562,1609783216557
52.54376895,13.3741983,1609783219667
52.54370977,13.37439873,1609783222668
52.54363755,13.37463181,1609783225784
52.54356904,13.37487314,1609783228906
52.54349771,13.37509202,1609783231909
52.54336961,13.37556229,1609783235014
52.54334156,13.37578462,1609783238120
52.54324829,13.37599668,1609783241211
52.54325203,13.37614958,1609783244317
52.54322033,13.37623507,1609783247438
52.54321238,13.37626298,1609783250545
52.54321238,13.37626298,1609783253549
52.54321238,13.37626298,1609783256650
52.54321238,13.37626298,1609783259738
52.54321238,13.37626298,1609783262749
52.54318828,13.3763426,1609783265761
52.54316215,13.37648072,1609783268879
52.54317035,13.37655945,1609783271886
52.54318247,13.37654345,1609783275015
52.54322407,13.37661358,1609783278036
52.54329884,13.37673456,1609783281037
52.54339968,13.37685222,1609783284147
52.54351124,13.37696308,1609783287261
52.54362939,13.3770776,1609783290369
52.54376801,13.37715107,1609783293491
52.54386101,13.37729434,1609783296590
52.54398841,13.37743134,1609783299698
52.54408508,13.37754347,1609783302810
52.54416674,13.37768601,1609783305905
52.54425015,13.37782136,1609783308907
52.54432851,13.37794848,1609783312009
52.54443347,13.37806893,1609783315014
52.54452702,13.37821485,1609783318138
52.54462307,13.37833522,1609783321234
52.54469933,13.37844875,1609783324249
52.54474088,13.37849423,1609783327357
