lat,long,timeStamp
52.56897734,13.4017061,1611335890046
52.56875486,13.40170708,1611335893170
52.56858887,13.40179592,1611335896276
52.5684639,13.40189166,1611335899408
52.5682881,13.40200237,1611335902502
52.56811333,13.40205362,1611335905609
52.56792635,13.40205415,1611335908668
52.56772697,13.40214661,1611335911783
52.56751743,13.40210201,1611335914895
52.56732532,13.40213997,1611335917911
52.56710676,13.40215681,1611335920981
52.56692648,13.4022001,1611335924063
52.56672819,13.40226487,1611335927131
52.56650396,13.4023545,1611335930151
52.5663095,13.40237725,1611335933171
52.56611702,13.40241378,1611335936279
52.56594407,13.40250325,1611335939406
52.56578109,13.40249628,1611335942438
52.56563269,13.40248059,1611335945526
52.56559278,13.40251979,1611335948580
52.56557985,13.40250948,1611335951698
52.56551166,13.40248444,1611335954798
52.56540863,13.40249301,1611335957822
52.56527124,13.40246191,1611335960898
52.56521397,13.40243864,1611335964017
52.56483729,13.40247042,1611335967019
52.56468951,13.40244235,1611335970076
52.56446701,13.40247519,1611335973080
52.56444079,13.40248019,1611335976203
52.56439069,13.40247295,1611335979292
52.56430284,13.40247445,1611335982391
52.56380314,13.40263842,1611335985512
52.56350857,13.40270225,1611335988630
52.56336103,13.40273382,1611335991745
52.56319039,13.40273175,1611335994812
52.56299712,13.40275722,1611335997860
52.56283122,13.40271605,1611336000954
52.56262752,13.4027247,1611336004060
52.56241853,13.40272044,1611336007138
52.56218764,13.40285114,1611336010151
52.56204955,13.40308241,1611336013177
52.56182818,13.40337556,1611336016257
52.56170901,13.40354304,1611336019263
52.56160426,13.40373916,1611336022369
52.56149764,13.40393911,1611336025377
52.56136665,13.40402717,1611336028428
52.56125748,13.40389496,1611336031475
52.5611669,13.40379376,1611336034566
52.56108629,13.40365129,1611336037649
52.56094794,13.40348609,1611336040706
52.56083655,13.40332018,1611336043790
52.56072555,13.40317596,1611336046873
52.56063577,13.40301097,1611336049945
52.56060977,13.40294577,1611336052951
52.56055725,13.40284721,1611336056046
52.56045834,13.40267657,1611336059119
52.56031335,13.40241598,1611336062125
52.56015066,13.4021528,1611336065245
52.55997991,13.40192293,1611336068331
52.55986453,13.40171885,1611336071443
52.55972083,13.4015445,1611336074542
52.55958636,13.40135254,1611336077630
52.55946904,13.40115224,1611336080708
52.55934563,13.40097126,1611336083793
52.55920581,13.40077167,1611336086907
52.55908219,13.40057047,1611336089947
52.55894543,13.40038521,1611336092949
52.55881777,13.40019698,1611336096048
52.55869873,13.4000268,1611336099150
52.55855831,13.39984277,1611336102164
52.55849797,13.3997193,1611336105187
52.55847325,13.39961106,1611336108241
52.55844865,13.39941277,1611336111305
52.55817596,13.39921359,1611336114415
52.55806725,13.3991582,1611336117470
52.55787441,13.39904837,1611336120504
52.55768362,13.39893698,1611336123603
52.55760904,13.39888391,1611336126699
52.55747885,13.39885581,1611336129787
52.55729856,13.39883078,1611336132862
52.55713176,13.39881178,1611336135984
52.55695827,13.39879512,1611336139068
52.55686338,13.39878535,1611336142169
52.5567528,13.39878376,1611336145225
52.55663912,13.39878827,1611336148316
52.55649601,13.39879061,1611336151316
52.55633243,13.39881381,1611336154413
52.5561446,13.39880911,1611336157518
52.55596371,13.39881082,1611336160622
52.55578382,13.39882054,1611336163702
52.55561853,13.39883038,1611336166826
52.55545469,13.39885255,1611336169913
52.55529836,13.39887063,1611336173001
52.55513398,13.39884916,1611336176109
52.55496726,13.39882947,1611336179123
52.55479329,13.39885041,1611336182214
52.55463368,13.39886904,1611336185294
52.55448412,13.39888111,1611336188363
52.55434167,13.39888875,1611336191466
52.55419202,13.39888862,1611336194469
52.55402522,13.39888853,1611336197491
52.5538626,13.39889189,1611336200559
52.55370261,13.39889194,1611336203654
52.55354641,13.39890689,1611336206757
52.55339228,13.39892957,1611336209820
52.553244,13.39897746,1611336212891
52.55310432,13.39903285,1611336215965
52.55295538,13.39909731,1611336219084
52.55280609,13.39915788,1611336222203
52.55265372,13.39921641,1611336225300
52.55249111,13.39928841,1611336228374
52.55233297,13.39936023,1611336231374
52.55200611,13.39978165,1611336234480
52.55183895,13.39983032,1611336237550
52.55168251,13.39991402,1611336240662
52.55154946,13.399831,1611336243765
52.55143608,13.39980945,1611336246862
52.55129706,13.39984473,1611336249958
52.55116733,13.39987819,1611336253044
52.55105216,13.39993707,1611336256141
