lat,long,timeStamp
52.553913,13.450714,0
52.553797,13.450879,10.300000
52.553785,13.450856,16.975000
52.553669,13.450622,23.650000
52.5531,13.449424,30.325000
52.553055,13.449328,37.000000
52.553139,13.448868,40.750000
52.553129,13.448795,44.500000
52.552979,13.448536,49.300000
52.552656,13.448716,53.650000
52.552612,13.448749,58.000000
52.552595,13.449071,62.400000
52.552497,13.449123,72.76666666666666666666666667
52.551564,13.449615,83.13333333333333333333333334
52.551264,13.449773,93.50000000000000000000000001
52.551155,13.449688,100.3615384615384615384615385
52.551091,13.449637,107.2230769230769230769230770
52.551035,13.44959,114.0846153846153846153846155
52.550671,13.44928,120.9461538461538461538461540
52.550083,13.448778,127.8076923076923076923076925
52.549813,13.448549,134.6692307692307692307692310
52.549405,13.448202,141.5307692307692307692307695
52.549368,13.448171,148.3923076923076923076923080
52.549326,13.448135,155.2538461538461538461538465
52.549315,13.448126,162.1153846153846153846153850
52.548554,13.447462,168.9769230769230769230769235
52.548168,13.447131,175.8384615384615384615384620
52.547705,13.446736,182.7000000000000000000000005
52.547269,13.447609,188.0750000000000000000000005
52.547194,13.447758,193.4500000000000000000000005
52.547151,13.447821,198.8250000000000000000000005
52.547064,13.447913,204.2000000000000000000000005
52.547005,13.44797,209.9619047619047619047619053
52.54698,13.447994,215.7238095238095238095238101
52.546918,13.448054,221.4857142857142857142857149
52.546851,13.448171,227.2476190476190476190476197
52.546807,13.448276,233.0095238095238095238095245
52.546738,13.448447,238.7714285714285714285714293
52.54654,13.44893,244.5333333333333333333333341
52.546515,13.448995,250.2952380952380952380952389
52.546419,13.449222,256.0571428571428571428571437
52.546359,13.44936,261.8190476190476190476190485
52.54633,13.449428,267.5809523809523809523809533
52.546083,13.450025,273.3428571428571428571428581
52.546021,13.45017,279.1047619047619047619047629
52.545999,13.450226,284.8666666666666666666666677
52.54556,13.451315,290.6285714285714285714285725
52.54541,13.451699,296.3904761904761904761904773
52.545385,13.451766,302.1523809523809523809523821
52.545341,13.452162,307.9142857142857142857142869
52.545316,13.45221,313.6761904761904761904761917
52.544958,13.452913,319.4380952380952380952380965
52.54468,13.453443,325.2000000000000000000000013
52.544496,13.453311,329.7000000000000000000000013
52.544358,13.453163,333.4000000000000000000000013
52.544164,13.453654,339.4500000000000000000000013
52.544059,13.453911,345.5000000000000000000000013
52.544016,13.453866,350.5000000000000000000000013
52.543619,13.453434,355.5000000000000000000000013
52.54358,13.453523,360.5000000000000000000000013
52.543494,13.453652,365.5000000000000000000000013
52.543035,13.453972,370.5000000000000000000000013
52.542896,13.453995,375.5000000000000000000000013
52.542621,13.454641,381.8000000000000000000000013
52.54249,13.45495,388.1000000000000000000000013
52.54241,13.455141,394.4000000000000000000000013
52.542008,13.454715,398.2000000000000000000000013
52.541895,13.454596,402.0000000000000000000000013
52.54189,13.45458,405.8000000000000000000000013
52.541856,13.454496,409.6000000000000000000000013
52.541835,13.454447,410.4333333333333333333333346
52.541811,13.454419,411.2666666666666666666666679
52.541771,13.454374,412.1000000000000000000000012
52.541614,13.454775,416.3333333333333333333333345
52.541492,13.455044,420.5666666666666666666666678
52.541441,13.455134,424.8000000000000000000000011
52.541387,13.455184,430.0222222222222222222222233
52.541325,13.455221,435.2444444444444444444444455
52.541239,13.455251,440.4666666666666666666666677
52.541153,13.45525,445.6888888888888888888888899
52.541018,13.455198,450.9111111111111111111111121
52.540967,13.455147,456.1333333333333333333333343
52.540919,13.455087,461.3555555555555555555555565
52.540752,13.454832,466.5777777777777777777777787
52.540308,13.454155,471.8000000000000000000000009
52.539755,13.453276,477.0222222222222222222222231
52.539619,13.453061,482.2444444444444444444444453
52.539362,13.452652,487.4666666666666666666666675
52.53933,13.452601,492.6888888888888888888888897
52.539266,13.4525,497.9111111111111111111111119
52.538836,13.451907,503.1333333333333333333333341
52.538628,13.451647,508.3555555555555555555555563
52.53829,13.451154,513.5777777777777777777777785
52.538268,13.45112,518.8000000000000000000000007
52.538171,13.45097,524.0222222222222222222222229
52.537935,13.450603,529.2444444444444444444444451
52.53782,13.450423,534.4666666666666666666666673
52.537376,13.449714,539.6888888888888888888888895
52.537348,13.44967,544.9111111111111111111111117
52.537244,13.449502,550.1333333333333333333333339
52.537199,13.449417,555.3555555555555555555555561
52.537115,13.449277,560.5777777777777777777777783
52.536806,13.448791,565.8000000000000000000000005
52.536521,13.44834,571.0222222222222222222222227
52.536357,13.448082,576.2444444444444444444444449
52.535936,13.447429,581.4666666666666666666666671
52.535848,13.447291,586.6888888888888888888888893
52.535573,13.446839,591.9111111111111111111111115
52.535407,13.446568,597.1333333333333333333333337
52.535369,13.446508,602.3555555555555555555555559
52.535327,13.446441,607.5777777777777777777777781
52.534946,13.445838,612.8000000000000000000000003
52.534844,13.445676,618.0222222222222222222222225
52.534788,13.445588,623.2444444444444444444444447
52.534508,13.445145,628.4666666666666666666666669
52.534179,13.444628,633.6888888888888888888888891
52.53413,13.444553,638.9111111111111111111111113
52.534087,13.444485,644.1333333333333333333333335
52.533843,13.444078,649.3555555555555555555555557
52.533809,13.444025,654.5777777777777777777777779
52.533652,13.443781,659.8000000000000000000000001
52.533602,13.443873,667.1043478260869565217391305
52.533568,13.443936,674.4086956521739130434782609
52.533498,13.444065,681.7130434782608695652173913
52.533411,13.444161,689.0173913043478260869565217
52.533115,13.444474,696.3217391304347826086956521
52.532965,13.444632,703.6260869565217391304347825
52.532642,13.444989,710.9304347826086956521739129
52.532443,13.445209,718.2347826086956521739130433
52.532351,13.445303,725.5391304347826086956521737
52.532313,13.445345,732.8434782608695652173913041
52.531408,13.446347,740.1478260869565217391304345
52.530692,13.447111,747.4521739130434782608695649
52.530657,13.447148,754.7565217391304347826086953
52.530564,13.447243,762.0608695652173913043478257
52.530499,13.447315,769.3652173913043478260869561
52.530049,13.447793,776.6695652173913043478260865
52.529691,13.448209,783.9739130434782608695652169
52.528776,13.449176,791.2782608695652173913043473
52.528543,13.449429,798.5826086956521739130434777
52.528138,13.449888,805.8869565217391304347826081
52.527626,13.450451,813.1913043478260869565217385
52.527464,13.450621,820.4956521739130434782608689
52.527387,13.450702,827.7999999999999999999999993
52.527325,13.450526,833.5857142857142857142857136
52.527161,13.449904,839.3714285714285714285714279
52.527054,13.449475,845.1571428571428571428571422
52.527034,13.449355,850.9428571428571428571428565
52.527005,13.449137,856.7285714285714285714285708
52.526689,13.44804,862.5142857142857142857142851
52.526665,13.44796,868.2999999999999999999999994
52.52659,13.44769,871.8142857142857142857142851
52.526545,13.447574,875.3285714285714285714285708
52.526516,13.4475,878.8428571428571428571428565
52.52647,13.447381,882.3571428571428571428571422
52.526386,13.447167,885.8714285714285714285714279
52.526372,13.447131,889.3857142857142857142857136
52.526261,13.446777,892.8999999999999999999999993
52.526236,13.446694,899.9666666666666666666666660
52.52585,13.445435,907.0333333333333333333333327
52.525833,13.445381,914.0999999999999999999999994
52.525816,13.445327,916.0599999999999999999999994
52.525732,13.445058,918.0199999999999999999999994
52.525717,13.44501,919.9799999999999999999999994
