lat,long,timeStamp
52.467122,13.384576,0
52.467119,13.384323,6.353333333333333333333333333
52.467109,13.383385,12.70666666666666666666666667
52.467109,13.383316,19.06000000000000000000000000
52.467102,13.382688,25.41333333333333333333333333
52.467075,13.379829,31.76666666666666666666666666
52.467073,13.379652,38.11999999999999999999999999
52.467078,13.379148,44.47333333333333333333333332
52.467087,13.378327,50.82666666666666666666666665
52.467094,13.378219,57.17999999999999999999999998
52.467115,13.377307,63.53333333333333333333333331
52.467117,13.376983,69.88666666666666666666666664
52.467103,13.376931,76.23999999999999999999999997
52.467083,13.376856,82.59333333333333333333333330
52.467035,13.376698,88.94666666666666666666666663
52.466996,13.376571,95.29999999999999999999999996
52.466989,13.376302,101.6533333333333333333333333
52.466996,13.375974,108.0066666666666666666666666
52.467003,13.375685,114.3599999999999999999999999
52.467009,13.375408,120.7133333333333333333333332
52.467013,13.375203,127.0666666666666666666666665
52.467022,13.37482,133.4199999999999999999999998
52.46703,13.37445,139.7733333333333333333333331
52.467037,13.374159,146.1266666666666666666666664
52.467044,13.373838,152.4799999999999999999999997
52.467062,13.373008,158.8333333333333333333333330
52.467072,13.372587,165.1866666666666666666666663
52.467074,13.372464,171.5399999999999999999999996
52.467076,13.372388,177.8933333333333333333333329
52.467086,13.371937,184.2466666666666666666666662
52.467116,13.370557,190.5999999999999999999999995
52.467115,13.370436,196.0222222222222222222222217
52.467112,13.370277,201.4444444444444444444444439
52.467107,13.370133,206.8666666666666666666666661
52.467103,13.369989,212.2888888888888888888888883
52.46712,13.369202,217.7111111111111111111111105
52.467143,13.367899,223.1333333333333333333333327
52.467147,13.367636,228.5555555555555555555555549
52.467153,13.367311,233.9777777777777777777777771
52.467138,13.367185,239.3999999999999999999999993
52.467074,13.367142,245.3107142857142857142857136
52.466384,13.367098,251.2214285714285714285714279
52.466017,13.367067,257.1321428571428571428571422
52.46565,13.367034,263.0428571428571428571428565
52.465505,13.367021,268.9535714285714285714285708
52.465392,13.367011,274.8642857142857142857142851
52.464991,13.366975,280.7749999999999999999999994
52.464922,13.366969,286.6857142857142857142857137
