long,lat,timeStamp
13.399832,52.551521,466.6666666666666666666666658
13.399911,52.551182,471.2555555555555555555555547
13.400043,52.550977,475.8444444444444444444444436
13.400336,52.550615,480.4333333333333333333333325
13.400451,52.550651,485.0222222222222222222222214
13.400143,52.55103,489.6111111111111111111111103
13.400103,52.551079,494.1999999999999999999999992
13.400039,52.551074,497.8499999999999999999999992
13.399571,52.551032,501.4999999999999999999999992
13.399604,52.550946,509.5166666666666666666666659
13.400347,52.549082,517.5333333333333333333333326
13.400354,52.549066,525.5499999999999999999999993
13.400329,52.549056,533.5666666666666666666666660
13.400388,52.54904,541.5833333333333333333333327
13.400362,52.549006,549.5999999999999999999999994
13.400379,52.548807,554.5499999999999999999999994
13.400394,52.54876,559.4999999999999999999999994
13.400423,52.548684,569.0548387096774193548387091
13.400446,52.548623,578.6096774193548387096774188
13.400537,52.548382,588.1645161290322580645161285
13.400543,52.548361,597.7193548387096774193548382
13.400695,52.547976,607.2741935483870967741935479
13.400855,52.547568,616.8290322580645161290322576
13.400892,52.547477,626.3838709677419354838709673
13.401056,52.547102,635.9387096774193548387096770
13.401188,52.546797,645.4935483870967741935483867
13.401229,52.546687,655.0483870967741935483870964
13.401259,52.546606,664.6032258064516129032258061
13.401294,52.546521,674.1580645161290322580645158
13.401312,52.546486,683.7129032258064516129032255
13.401329,52.546452,693.2677419354838709677419352
13.402045,52.545036,702.8225806451612903225806449
13.402108,52.544901,712.3774193548387096774193546
13.402263,52.544579,721.9322580645161290322580643
13.402353,52.544393,731.4870967741935483870967740
13.402527,52.544025,741.0419354838709677419354837
13.402687,52.543711,750.5967741935483870967741934
13.402898,52.5433,760.1516129032258064516129031
13.402961,52.543172,769.7064516129032258064516128
13.403417,52.542249,779.2612903225806451612903225
13.403473,52.542136,788.8161290322580645161290322
13.403681,52.54173,798.3709677419354838709677419
13.403722,52.541648,807.9258064516129032258064516
13.403781,52.541529,817.4806451612903225806451613
13.403993,52.541119,827.0354838709677419354838710
13.404141,52.540844,836.5903225806451612903225807
13.404179,52.540767,846.1451612903225806451612904
13.404214,52.540706,855.7000000000000000000000001
13.404228,52.540682,857.0166666666666666666666668
13.404233,52.540672,858.3333333333333333333333335
13.404271,52.540605,859.6500000000000000000000002
13.404286,52.540579,860.9666666666666666666666669
13.4043,52.540555,862.2833333333333333333333336
13.404326,52.540506,863.6000000000000000000000003
13.40462,52.540572,870.0000000000000000000000003
13.404748,52.540329,875.7000000000000000000000003
13.404553,52.540259,882.2636363636363636363636367
13.404505,52.540223,888.8272727272727272727272731
13.404486,52.540178,895.3909090909090909090909095
13.404537,52.540055,901.9545454545454545454545459
13.404638,52.539859,908.5181818181818181818181823
13.404965,52.539196,915.0818181818181818181818187
13.405071,52.538988,921.6454545454545454545454551
13.405171,52.538792,928.2090909090909090909090915
13.40535,52.538439,934.7727272727272727272727279
13.40547,52.538208,941.3363636363636363636363643
13.405517,52.538115,947.9000000000000000000000007
13.40556,52.538032,954.4636363636363636363636371
13.405625,52.537905,961.0272727272727272727272735
13.405711,52.537736,967.5909090909090909090909099
13.405902,52.537364,974.1545454545454545454545463
13.40644,52.536312,980.7181818181818181818181827
13.406519,52.536157,987.2818181818181818181818191
13.406737,52.535731,993.8454545454545454545454555
13.406747,52.535712,1000.409090909090909090909092
13.406753,52.5357,1006.972727272727272727272728
13.407316,52.534637,1013.536363636363636363636364
13.40799,52.534362,1020.100000000000000000000000
13.408136,52.534302,1026.663636363636363636363636
13.408309,52.534234,1033.227272727272727272727272
13.408364,52.534212,1039.790909090909090909090908
13.409715,52.533676,1046.354545454545454545454544
13.410187,52.533485,1052.918181818181818181818180
13.410813,52.533236,1059.481818181818181818181816
13.41094,52.533187,1066.045454545454545454545452
13.411368,52.533015,1072.609090909090909090909088
13.412155,52.532704,1079.172727272727272727272724
13.412302,52.532675,1085.736363636363636363636360
13.412446,52.532645,1092.299999999999999999999996
13.41242,52.532548,1095.933333333333333333333329
13.41234,52.532304,1099.566666666666666666666662
13.412276,52.532061,1103.199999999999999999999995
13.412176,52.531665,1106.833333333333333333333328
13.412113,52.531508,1110.466666666666666666666661
13.412007,52.53135,1114.099999999999999999999994
13.411948,52.531281,1117.733333333333333333333327
13.411831,52.531172,1121.366666666666666666666660
13.41157,52.530976,1124.999999999999999999999993
13.4111,52.530621,1128.633333333333333333333326
13.411013,52.530556,1132.266666666666666666666659
13.410653,52.530279,1135.899999999999999999999992
13.410446,52.530085,1139.533333333333333333333325
13.410404,52.52998,1143.166666666666666666666658
13.41031,52.529857,1146.799999999999999999999991
13.410288,52.529827,1150.433333333333333333333324
13.410153,52.529655,1154.066666666666666666666657
13.409904,52.52934,1157.699999999999999999999990
13.409845,52.529266,1161.333333333333333333333323
13.409597,52.528952,1164.966666666666666666666656
13.409567,52.528914,1168.599999999999999999999989
13.409508,52.528838,1172.233333333333333333333322
13.409458,52.528777,1175.866666666666666666666655
13.40944,52.528754,1179.499999999999999999999988
13.409405,52.528711,1183.133333333333333333333321
13.409328,52.528624,1186.766666666666666666666654
13.409311,52.5286,1190.399999999999999999999987
13.4093,52.528586,1194.033333333333333333333320
13.409123,52.528352,1197.666666666666666666666653
13.409072,52.528283,1201.299999999999999999999986
13.40909,52.528283,1203.299999999999999999999986
13.409427,52.528239,1205.299999999999999999999986
13.409502,52.528226,1207.299999999999999999999986
13.409318,52.527777,1213.392592592592592592592579
13.40929,52.527717,1219.485185185185185185185172
13.408913,52.52689,1225.577777777777777777777765
13.408893,52.526844,1231.670370370370370370370358
13.408865,52.526779,1237.762962962962962962962951
13.407932,52.524589,1243.855555555555555555555544
13.407907,52.52453,1249.948148148148148148148137
13.407874,52.524437,1256.040740740740740740740730
13.407381,52.523783,1262.133333333333333333333323
13.407232,52.523492,1268.225925925925925925925916
13.407196,52.523423,1274.318518518518518518518509
13.407149,52.523346,1280.411111111111111111111102
13.407062,52.523192,1286.503703703703703703703695
13.406985,52.523074,1292.596296296296296296296288
13.406936,52.523,1298.688888888888888888888881
13.406871,52.522943,1304.781481481481481481481474
13.406682,52.522837,1310.874074074074074074074067
13.406501,52.522746,1316.966666666666666666666660
13.406408,52.522699,1323.059259259259259259259253
13.406344,52.522666,1329.151851851851851851851846
13.406322,52.522655,1335.244444444444444444444439
13.40572,52.522356,1341.337037037037037037037032
13.405416,52.52223,1347.429629629629629629629625
13.4053,52.522183,1353.522222222222222222222218
13.405045,52.522088,1359.614814814814814814814811
13.404738,52.521991,1365.707407407407407407407404
13.404517,52.52196,1371.799999999999999999999997
13.404486,52.521922,1374.409999999999999999999997
13.404423,52.521891,1377.019999999999999999999997
13.404224,52.521827,1379.629999999999999999999997
13.403575,52.521601,1382.239999999999999999999997
13.403374,52.521535,1384.849999999999999999999997
13.403285,52.521504,1387.459999999999999999999997
13.403112,52.521449,1390.069999999999999999999997
13.40301,52.521417,1392.679999999999999999999997
13.402919,52.521388,1395.289999999999999999999997
13.402863,52.521371,1397.899999999999999999999997
13.402971,52.521291,1402.533333333333333333333330
13.403637,52.520792,1407.166666666666666666666663
13.403686,52.520756,1411.799999999999999999999996
13.403847,52.520635,1416.433333333333333333333329
13.404307,52.520285,1421.066666666666666666666662
13.404406,52.520211,1425.699999999999999999999995
13.404451,52.520176,1430.333333333333333333333328
13.404628,52.520044,1434.966666666666666666666661
13.404811,52.519918,1439.599999999999999999999994
13.404977,52.51982,1444.269999999999999999999994
13.404992,52.51981,1448.939999999999999999999994
13.405265,52.519709,1453.609999999999999999999994
13.406012,52.519194,1458.279999999999999999999994
13.406533,52.518833,1462.949999999999999999999994
13.406741,52.518689,1467.619999999999999999999994
13.406859,52.518519,1472.289999999999999999999994
13.406903,52.518489,1476.959999999999999999999994
13.406949,52.518457,1481.629999999999999999999994
13.407084,52.518364,1486.299999999999999999999994
13.40694,52.518307,1488.599999999999999999999994
13.406886,52.518284,1492.463157894736842105263152
13.406692,52.518204,1496.326315789473684210526310
13.40629,52.518038,1500.189473684210526315789468
13.405673,52.517774,1504.052631578947368421052626
13.40561,52.517748,1507.915789473684210526315784
13.405518,52.517708,1511.778947368421052631578942
13.405374,52.517647,1515.642105263157894736842100
13.405329,52.517628,1519.505263157894736842105258
13.404497,52.517278,1523.368421052631578947368416
13.404346,52.517214,1527.231578947368421052631574
13.404307,52.517198,1531.094736842105263157894732
13.403797,52.516988,1534.957894736842105263157890
13.403737,52.516965,1538.821052631578947368421048
13.403547,52.516887,1542.684210526315789473684206
13.403145,52.516719,1546.547368421052631578947364
13.403042,52.516678,1550.410526315789473684210522
13.402739,52.516555,1554.273684210526315789473680
13.402679,52.51653,1558.136842105263157894736838
13.402463,52.516443,1561.999999999999999999999996
13.402603,52.51636,1566.219354838709677419354835
13.402793,52.51622,1570.438709677419354838709674
13.40295,52.516105,1574.658064516129032258064513
13.402998,52.51607,1578.877419354838709677419352
13.403795,52.515489,1583.096774193548387096774191
13.403956,52.515375,1587.316129032258064516129030
13.404269,52.515152,1591.535483870967741935483869
13.40429,52.51514,1595.754838709677419354838708
13.404416,52.515051,1599.974193548387096774193547
13.405361,52.514353,1604.193548387096774193548386
13.405474,52.514269,1608.412903225806451612903225
13.405556,52.514208,1612.632258064516129032258064
13.405667,52.514123,1616.851612903225806451612903
13.405837,52.513995,1621.070967741935483870967742
13.405946,52.513913,1625.290322580645161290322581
13.406113,52.5138,1629.509677419354838709677420
13.406278,52.513689,1633.729032258064516129032259
13.406343,52.513649,1637.948387096774193548387098
13.40643,52.513591,1642.167741935483870967741937
13.406628,52.513453,1646.387096774193548387096776
13.406698,52.513404,1650.606451612903225806451615
13.407097,52.513133,1654.825806451612903225806454
13.407168,52.513086,1659.045161290322580645161293
13.407722,52.512709,1663.264516129032258064516132
13.407993,52.512525,1667.483870967741935483870971
13.408067,52.512475,1671.703225806451612903225810
13.408087,52.512461,1675.922580645161290322580649
13.408307,52.512314,1680.141935483870967741935488
13.408347,52.512287,1684.361290322580645161290327
13.408672,52.512063,1688.580645161290322580645166
13.408774,52.511991,1692.800000000000000000000005
13.408818,52.511955,1696.666666666666666666666672
13.408975,52.511785,1700.533333333333333333333339
13.409243,52.511495,1704.400000000000000000000006
13.409286,52.511449,1708.266666666666666666666673
13.409329,52.511402,1712.133333333333333333333340
13.409386,52.51134,1716.000000000000000000000007
13.409415,52.511308,1719.866666666666666666666674
13.409465,52.511256,1723.733333333333333333333341
13.409555,52.511161,1727.600000000000000000000008
13.409641,52.511073,1731.466666666666666666666675
13.410008,52.510692,1735.333333333333333333333342
13.410111,52.510586,1739.200000000000000000000009
13.410298,52.510424,1743.066666666666666666666676
13.410364,52.510368,1746.933333333333333333333343
13.410473,52.510262,1750.800000000000000000000010
13.41056,52.510188,1754.666666666666666666666677
13.410748,52.510021,1758.533333333333333333333344
13.411136,52.50969,1762.400000000000000000000011
13.411261,52.509582,1766.266666666666666666666678
13.412004,52.509172,1770.133333333333333333333345
13.412078,52.509131,1774.000000000000000000000012
13.412134,52.5091,1777.866666666666666666666679
13.412189,52.509071,1781.733333333333333333333346
13.412436,52.508936,1785.600000000000000000000013
13.412765,52.508758,1789.466666666666666666666680
13.412879,52.508698,1793.333333333333333333333347
13.413385,52.508411,1797.200000000000000000000014
13.413465,52.508369,1801.066666666666666666666681
13.413848,52.508151,1804.933333333333333333333348
13.414149,52.507992,1808.800000000000000000000015
13.413581,52.507276,1817.600000000000000000000015
13.413438,52.507097,1826.400000000000000000000015
13.413299,52.506925,1835.200000000000000000000015
13.413634,52.506546,1839.543750000000000000000015
13.414091,52.506025,1843.887500000000000000000015
13.414287,52.505809,1848.231250000000000000000015
13.414403,52.505682,1852.575000000000000000000015
13.414436,52.50564,1856.918750000000000000000015
13.414505,52.505537,1861.262500000000000000000015
13.414588,52.505365,1865.606250000000000000000015
13.414643,52.505224,1869.950000000000000000000015
13.414681,52.505117,1874.293750000000000000000015
13.414702,52.504969,1878.637500000000000000000015
13.414717,52.50485,1882.981250000000000000000015
13.414714,52.504682,1887.325000000000000000000015
13.414713,52.504577,1891.668750000000000000000015
13.41442,52.50424,1896.012500000000000000000015
13.414325,52.504128,1900.356250000000000000000015
13.414257,52.504068,1904.700000000000000000000015
13.414379,52.504043,1909.555555555555555555555571
13.414584,52.503973,1914.411111111111111111111127
13.415023,52.503826,1919.266666666666666666666683
13.415364,52.503057,1924.122222222222222222222239
13.415164,52.502801,1928.977777777777777777777795
13.415123,52.502747,1933.833333333333333333333351
13.415059,52.502661,1938.688888888888888888888907
13.415004,52.502587,1943.544444444444444444444463
13.41492,52.502475,1948.400000000000000000000019
13.41499,52.502402,1951.440000000000000000000019
13.415327,52.502265,1954.480000000000000000000019
13.415511,52.502206,1957.520000000000000000000019
13.415676,52.502157,1960.560000000000000000000019
13.415852,52.502114,1963.600000000000000000000019
13.416232,52.501779,1971.042857142857142857142876
13.416335,52.501726,1978.485714285714285714285733
13.416433,52.501669,1985.928571428571428571428590
13.41727,52.50054,1993.371428571428571428571447
13.417441,52.50029,2000.814285714285714285714304
13.417469,52.500169,2008.257142857142857142857161
13.417507,52.50012,2015.700000000000000000000018
13.417038,52.500012,2020.260000000000000000000018
13.416978,52.499942,2024.820000000000000000000018
13.416766,52.499653,2029.380000000000000000000018
13.416742,52.499627,2033.940000000000000000000018
13.41668,52.499555,2038.500000000000000000000018
13.416792,52.499532,2041.740000000000000000000018
13.417652,52.499277,2044.980000000000000000000018
13.417663,52.499274,2048.220000000000000000000018
13.417705,52.499262,2051.460000000000000000000018
13.417757,52.499243,2054.700000000000000000000018
13.417732,52.499215,2055.518181818181818181818200
13.41771,52.499192,2056.336363636363636363636382
13.417679,52.499158,2057.154545454545454545454564
13.417636,52.499128,2057.972727272727272727272746
13.417595,52.499107,2058.790909090909090909090928
13.417572,52.499095,2059.609090909090909090909110
13.417557,52.499088,2060.427272727272727272727292
13.417529,52.499079,2061.245454545454545454545474
13.417493,52.499071,2062.063636363636363636363656
13.417426,52.499062,2062.881818181818181818181838
13.417233,52.499037,2063.700000000000000000000020
13.417225,52.499023,2064.783333333333333333333353
13.417224,52.499017,2065.866666666666666666666686
13.417231,52.498992,2066.950000000000000000000019
13.417237,52.498967,2068.033333333333333333333352
13.417261,52.498872,2069.116666666666666666666685
13.417284,52.49884,2070.200000000000000000000018
13.417377,52.498842,2071.500000000000000000000018
13.41738,52.49879,2073.557142857142857142857161
13.417382,52.498737,2075.614285714285714285714304
13.417377,52.498672,2077.671428571428571428571447
13.417345,52.498604,2079.728571428571428571428590
13.417216,52.498421,2081.785714285714285714285733
13.417116,52.498276,2083.842857142857142857142876
13.417121,52.498224,2085.900000000000000000000019
13.417093,52.498185,2088.433333333333333333333352
13.417034,52.498101,2090.966666666666666666666685
13.417008,52.498064,2093.500000000000000000000018
13.416956,52.497991,2096.033333333333333333333351
13.416941,52.497969,2098.566666666666666666666684
13.416925,52.497946,2101.100000000000000000000017
13.416847,52.497836,2103.633333333333333333333350
13.416634,52.497534,2106.166666666666666666666683
13.416467,52.497301,2108.700000000000000000000016
13.416432,52.497304,2110.457142857142857142857159
13.416337,52.497278,2112.214285714285714285714302
13.416318,52.497259,2113.971428571428571428571445
13.416311,52.497237,2115.728571428571428571428588
13.416351,52.497179,2117.485714285714285714285731
13.416381,52.497167,2119.242857142857142857142874
13.416312,52.497071,2121.000000000000000000000017
13.416247,52.496982,2126.258333333333333333333350
13.416242,52.496975,2131.516666666666666666666683
13.416018,52.496667,2136.775000000000000000000016
13.416014,52.496661,2142.033333333333333333333349
13.415964,52.496593,2147.291666666666666666666682
13.415902,52.496508,2152.550000000000000000000015
13.415857,52.496442,2157.808333333333333333333348
13.41585,52.496431,2163.066666666666666666666681
13.415614,52.496089,2168.325000000000000000000014
13.415414,52.495799,2173.583333333333333333333347
13.415275,52.495596,2178.841666666666666666666680
13.415259,52.495523,2184.100000000000000000000013
13.415134,52.495519,2187.100000000000000000000013
13.415116,52.495424,2190.550000000000000000000013
13.415109,52.49539,2194.000000000000000000000013
13.41505,52.49511,2197.450000000000000000000013
13.415042,52.49507,2200.900000000000000000000013
13.415038,52.495052,2204.350000000000000000000013
13.415049,52.495006,2207.800000000000000000000013
13.415005,52.495001,2210.400000000000000000000013
13.414838,52.49498,2213.000000000000000000000013
13.414821,52.494954,2214.744444444444444444444457
13.414763,52.494864,2216.488888888888888888888901
13.414714,52.494787,2218.233333333333333333333345
13.414663,52.49471,2219.977777777777777777777789
13.414673,52.494649,2221.722222222222222222222233
13.414732,52.494599,2223.466666666666666666666677
13.414744,52.494587,2225.211111111111111111111121
13.414753,52.494578,2226.955555555555555555555565
13.414776,52.494548,2228.700000000000000000000009
13.414738,52.494539,2232.258333333333333333333342
13.414713,52.494529,2235.816666666666666666666675
13.414695,52.494517,2239.375000000000000000000008
13.414675,52.494503,2242.933333333333333333333341
13.414383,52.494302,2246.491666666666666666666674
13.414337,52.494271,2250.050000000000000000000007
13.414234,52.494168,2253.608333333333333333333340
13.414173,52.494086,2257.166666666666666666666673
13.414156,52.494064,2260.725000000000000000000006
13.413704,52.493456,2264.283333333333333333333339
13.413679,52.493421,2267.841666666666666666666672
13.413619,52.493338,2271.400000000000000000000005
13.413477,52.493373,2275.450000000000000000000005
13.413424,52.493386,2279.500000000000000000000005
13.412912,52.493516,2283.550000000000000000000005
13.412512,52.493615,2287.600000000000000000000005
13.412588,52.493726,2295.600000000000000000000005
