lat,long,timeStamp
52.52066,13.388216666666665,0
52.520605,13.3882,3
52.520555,13.388253333333331,6
52.520498333333336,13.388298333333331,9
52.520465,13.388333333333332,12
52.520431666666674,13.388381666666666,15
52.520426666666665,13.388415000000002,18
52.520425,13.388433333333332,21
52.52041666666667,13.388441666666663,24
52.520406666666666,13.388505000000002,27
52.520375,13.388551666666668,30
52.52027666666666,13.388625,33
52.52012500000001,13.388558333333332,36
52.51985,13.388445,39
52.51963166666666,13.388425,42
52.51939166666666,13.388465,45
52.51912166666666,13.388515,49
52.518825,13.388631666666669,52
52.51857499999999,13.388713333333332,55
52.51835333333334,13.388823333333336,58
52.51815833333333,13.388828333333333,61
52.51798999999999,13.388773333333331,64
52.51781666666668,13.388804999999998,67
52.51765333333333,13.388856666666667,70
52.51747999999999,13.388905,73
52.51737666666666,13.388948333333332,76
52.51732333333333,13.388926666666668,79
52.517316666666666,13.388908333333331,82
52.517316666666666,13.388908333333331,85
52.517316666666666,13.388908333333331,88
52.517316666666666,13.388908333333331,91
52.517316666666666,13.388908333333331,94
52.517316666666666,13.388908333333331,97
52.517316666666666,13.388908333333331,100
52.517316666666666,13.388908333333331,104
52.517316666666666,13.388908333333331,107
52.517316666666666,13.388908333333331,110
52.517316666666666,13.388908333333331,113
52.51723666666667,13.388836666666668,116
52.51723666666667,13.388836666666668,119
52.51716666666666,13.38881,122
52.51701666666666,13.388811666666667,125
52.51686333333334,13.388808333333335,128
52.516686666666665,13.388845,131
52.51650500000001,13.388893333333332,134
52.51632500000001,13.388955,137
52.51614666666666,13.389003333333337,140
52.51594833333333,13.388995,143
52.51574833333334,13.38901,146
52.51554333333333,13.389008333333331,149
52.51538833333334,13.388998333333332,152
52.51523166666666,13.389051666666669,155
52.51514333333333,13.389123333333336,158
52.51507166666667,13.389128333333334,161
52.51507166666667,13.389128333333334,164
52.51507166666667,13.389128333333334,167
52.51507166666667,13.389128333333334,170
52.514986666666665,13.389141666666667,173
52.51485833333333,13.38925,176
52.514715,13.389268333333332,179
52.51456499999999,13.389291666666669,183
52.51436999999999,13.389350000000002,186
52.51415833333333,13.389391666666665,189
52.513976666666665,13.38938,192
52.51376833333334,13.389436666666665,195
52.51359000000001,13.389433333333333,198
52.513478333333325,13.389406666666666,201
52.51336833333333,13.389428333333337,204
52.51322333333333,13.38942,207
52.51287333333333,13.389491666666666,210
52.51270666666666,13.389538333333332,213
52.51248833333334,13.389616666666663,216
52.51223666666667,13.38967,219
52.512025,13.389686666666668,222
52.511831666666666,13.389703333333332,226
52.51166833333333,13.389703333333332,229
52.511451666666666,13.389755,232
52.51128666666667,13.389826666666666,235
52.51114333333333,13.389855,238
52.511015,13.389893333333337,241
52.51088,13.389925000000002,244
52.51078166666666,13.38996,247
52.510685,13.390005,250
52.51065833333334,13.390036666666669,253
52.51065833333334,13.390036666666669,256
52.51065833333334,13.390036666666669,259
52.51065833333334,13.390036666666669,262
52.51065833333334,13.390036666666669,265
52.51065833333334,13.390036666666669,269
52.51065833333334,13.390036666666669,272
52.51065833333334,13.390036666666669,275
52.51065833333334,13.390036666666669,278
52.51065833333334,13.390036666666669,281
52.51065833333334,13.390036666666669,284
52.51065833333334,13.390036666666669,287
52.510505,13.390116666666666,290
52.51032666666666,13.390150000000002,293
52.51014666666666,13.390176666666664,296
52.509951666666666,13.390216666666667,299
52.509745,13.390238333333333,302
52.50951499999999,13.390226666666669,306
52.50931166666666,13.390183333333336,309
52.509130000000006,13.390186666666668,312
52.50896,13.390206666666666,315
52.50878333333333,13.390269999999996,318
52.508625,13.39028,321
52.508455000000005,13.390295,324
52.508265,13.390248333333334,327
52.50807833333333,13.390241666666668,330
52.507885,13.39024,333
52.50770666666667,13.390198333333334,336
52.50761166666666,13.390009999999998,339
52.50758166666666,13.389678333333332,343
52.507555,13.389365000000002,346
52.50758166666666,13.389053333333331,349
52.50758666666668,13.388705,352
52.507578333333335,13.388411666666665,355
52.507573333333326,13.388125,358
52.50757166666667,13.387840000000002,361
52.50758166666666,13.387526666666668,364
52.50756833333333,13.38721,367
52.50754,13.386836666666666,370
52.50751833333334,13.386491666666666,373
52.507485,13.386158333333332,376
52.50745166666668,13.38591,379
52.507393333333326,13.385813333333331,382
52.50732,13.385838333333334,386
52.50722,13.385888333333332,389
52.50710333333333,13.385955,392
52.506988333333325,13.386046666666669,395
52.50687166666667,13.38604,398
52.50673833333334,13.386055,401
52.50654666666666,13.38608,404
52.50636,13.386113333333332,407
52.50617666666667,13.386183333333332,410
52.50581999999999,13.386348333333334,413
52.505648333333326,13.386431666666663,416
52.50548666666667,13.386501666666668,419
52.505355,13.386458333333334,422
52.505275,13.386258333333334,426
52.50523333333334,13.385996666666664,429
52.50519333333333,13.385715,432
52.50513,13.385443333333336,435
52.505073333333335,13.385163333333333,438
52.505005,13.384901666666668,441
52.50495333333333,13.384618333333332,444
52.50490833333333,13.38435,447
52.504855,13.38408,450
52.504801666666665,13.383823333333332,453
52.50472,13.383583333333336,456
52.504645,13.383298333333334,459
52.50458666666667,13.382981666666668,462
52.50453833333333,13.382758333333332,465
52.504556666666666,13.382666666666667,468
52.504556666666666,13.382666666666667,472
52.504556666666666,13.382666666666667,475
52.504556666666666,13.382666666666667,478
52.50453000000001,13.382623333333331,481
52.50449666666667,13.382528333333337,484
52.50443666666667,13.382436666666669,487
52.504335000000005,13.382436666666669,490
52.504225,13.382533333333331,493
52.504106666666665,13.382676666666669,496
52.50388666666666,13.383016666666666,499
52.50376666666666,13.383183333333331,502
52.50363666666667,13.383321666666664,505
