lat,long,timeStamp,Distance,Unix Timestamp
52.44510934,13.5695501,0,0.0,1616350373000
52.44499823,13.5694813,3,0.013205550233544767,1616350376000
52.44485494,13.56935006,6,0.031453420855214895,1616350379000
52.4447772,13.56923488,9,0.043100948329409236,1616350382000
52.44482503,13.56901302,12,0.05905063272318572,1616350385000
52.44488572,13.56873573,15,0.0790191710571917,1616350388000
52.44494476,13.5684682,18,0.09830317365306587,1616350391000
52.44498625,13.56820858,21,0.11649392535113096,1616350394000
52.44505911,13.56797034,24,0.13455937345384955,1616350397000
52.44511031,13.56772161,27,0.1523526391238803,1616350400000
52.4451722,13.56747415,30,0.17048141604966405,1616350403000
52.44524059,13.56721917,33,0.18936204281537847,1616350406000
52.44531962,13.56696499,36,0.20870112446525146,1616350409000
52.44540658,13.56670973,39,0.2285203444262441,1616350412000
52.44541048,13.56637861,42,0.25096629084592725,1616350415000
52.44547663,13.56608687,45,0.2720628739620696,1616350418000
52.44553208,13.5657765,48,0.2939832669389423,1616350421000
52.44559886,13.56556166,51,0.31032818498272635,1616350424000
52.44565439,13.5652693,54,0.3310826622617967,1616350427000
52.44571633,13.56496686,57,0.3527066705425341,1616350430000
52.4457128,13.56468565,60,0.37176967133113287,1616350433000
52.44575971,13.56439389,63,0.3922200596859951,1616350436000
52.44583673,13.56411042,67,0.41325457525857856,1616350440000
52.44593992,13.56393786,70,0.429638559001376,1616350443000
52.44592846,13.56364086,73,0.44980787762302527,1616350446000
52.4460146,13.56337874,76,0.4699905711257459,1616350449000
52.44608031,13.56311827,79,0.4890961055027544,1616350452000
52.44617112,13.56285485,82,0.509606942770419,1616350455000
52.44616278,13.56257339,85,0.528705178542723,1616350458000
52.44617128,13.56233136,88,0.5451357588966713,1616350461000
52.44621845,13.56210031,91,0.5616500382812535,1616350464000
52.44626225,13.56183457,94,0.5803072084481468,1616350467000
52.44631604,13.56155851,97,0.599949674884141,1616350470000
52.44636491,13.56129677,100,0.6185024714762615,1616350473000
52.44646058,13.56102651,103,0.639684142619094,1616350476000
52.44651888,13.56075254,106,0.6593512102700813,1616350479000
52.44655355,13.5604797,109,0.6782401401852108,1616350482000
52.44659935,13.56020874,112,0.697297135288626,1616350485000
52.44666575,13.55997065,115,0.715042274534744,1616350488000
52.44667958,13.55977141,118,0.728632724284403,1616350491000
52.44669992,13.55964521,121,0.7374797027106345,1616350494000
52.44669418,13.55954822,124,0.7440839509098408,1616350497000
52.44669763,13.55952134,127,0.7459456511968101,1616350500000
52.44670379,13.55950318,130,0.7473541791024464,1616350503000
52.44670549,13.55950291,133,0.7475440943609639,1616350506000
52.44670624,13.55949889,136,0.7478290210626901,1616350509000
52.44670575,13.55949386,139,0.7481742474981148,1616350512000
52.44670884,13.55948984,142,0.7486127498202547,1616350515000
52.44670842,13.55949119,145,0.748715473789938,1616350518000
52.4467241,13.55932936,148,0.7598209448918313,1616350521000
52.44673736,13.5590667,151,0.7776832287576773,1616350524000
52.44678885,13.55874846,154,0.7999983715689195,1616350527000
52.44684562,13.55853564,157,0.8157427334491557,1616350530000
52.44693095,13.55823789,160,0.8380415285851766,1616350533000
52.44699591,13.55796148,163,0.8581189900397704,1616350536000
52.44705737,13.5577054,166,0.8767713173744794,1616350539000
52.44712199,13.55743399,169,0.8965191435158136,1616350542000
52.44718425,13.55718657,172,0.9146603645359981,1616350545000
52.44719922,13.55687992,175,0.9355093753743792,1616350548000
52.44727658,13.55655873,178,0.9589152362674691,1616350551000
52.44734324,13.55624433,181,0.9814753100335774,1616350554000
52.44743344,13.55594916,184,1.003853206726224,1616350557000
52.44749216,13.55565434,187,1.0248735869063406,1616350560000
52.44755509,13.55534498,190,1.0469764500131045,1616350563000
52.44761487,13.55502383,193,1.0697338528019271,1616350566000
52.44766973,13.55470021,196,1.0924987176265468,1616350569000
52.44771645,13.55434476,199,1.1171420016465543,1616350572000
52.44781115,13.55406432,202,1.138870056370543,1616350575000
52.44790122,13.55372656,205,1.1638557048573768,1616350578000
52.44797352,13.55343675,208,1.1850781997400284,1616350581000
52.44802549,13.5531663,211,1.2042963617502915,1616350584000
52.44813546,13.55288661,214,1.2268533144047624,1616350587000
52.44820839,13.55259161,217,1.2484278759144305,1616350590000
52.44827839,13.5522923,220,1.2701545187581436,1616350593000
52.44835497,13.5519759,223,1.2932261368454556,1616350596000
52.4484718,13.55158883,227,1.3224986770375,1616350600000
52.44851802,13.55129543,230,1.3430360202169083,1616350603000
