lat,long,timeStamp,Distance
52.56859813,13.40186106,0,0.0
52.56850195,13.40187451,3,0.01073330586465218
52.5684374,13.40191651,6,0.018451869382284956
52.56826635,13.40200416,9,0.03837296449056296
52.56810555,13.40204769,12,0.056493559837064014
52.56793194,13.4020667,15,0.07584084615733681
52.56776442,13.40207001,18,0.09446958932361926
52.56761357,13.40208444,21,0.11127169620486416
52.56754995,13.40209941,24,0.11841791500093261
52.56745575,13.40213784,27,0.12920972374164835
52.5673108,13.40220026,30,0.14587044047855324
52.56714027,13.40215769,33,0.16504958169451675
52.56696091,13.40188183,36,0.19235142378812847
52.56679337,13.40162869,39,0.21764550934135257
52.56643405,13.40160623,42,0.2576289535135213
52.5661331,13.40244859,46,0.32366968254464545
52.56595172,13.40245847,49,0.34384929840513945
52.56577028,13.40251871,52,0.36443128419643434
52.56567383,13.40250823,55,0.3751794163820534
52.56557825,13.40252692,58,0.38588225521786446
52.56545877,13.40256052,61,0.3993605510131453
52.56534619,13.40264372,64,0.4130839983192055
52.56518517,13.40263325,67,0.43100261000158635
52.56501934,13.4026334,70,0.44944209294354504
52.56482849,13.40264816,73,0.4706871112461445
52.56461856,13.40259129,76,0.4943446686737496
52.56445913,13.40265702,79,0.512620735100391
52.56429208,13.40265341,82,0.5311974758559291
52.56413562,13.40270253,85,0.548909030776395
52.56397707,13.40266801,89,0.5666927443314522
52.56381942,13.40265268,92,0.5842532470395105
52.56367327,13.40266483,95,0.6005251459598246
52.56361076,13.40266877,98,0.6074810504781627
52.56340818,13.40264604,101,0.6300592847752191
52.56301881,13.40273852,104,0.6738042517013647
52.56283212,13.40275484,107,0.6945925511515126
52.56266196,13.40275256,110,0.7135141336488522
52.56245579,13.4026886,113,0.7368433272100201
52.56228814,13.40262221,116,0.7560177301424228
52.56209455,13.40271105,119,0.7783659268752022
52.56205915,13.40274778,122,0.7830198222844696
52.56200138,13.40287977,125,0.7940137210289855
52.56188894,13.40324996,129,0.8219866634623514
52.56155451,13.40363509,132,0.8673805493612612
52.56152178,13.40367515,135,0.87191686358127
52.56150093,13.40376742,138,0.8785709504431121
52.56144115,13.40379841,141,0.8855404618195447
52.56140796,13.40380679,144,0.8892742460764601
52.56139048,13.40379455,147,0.8913867077926638
52.56137505,13.40372676,150,0.8962797631036893
52.56135684,13.40370039,153,0.8989774413840633
52.56133767,13.4036936,156,0.9011579056647091
52.56132112,13.40369369,159,0.9029981942985756
52.56130433,13.40368198,162,0.9050260319040401
52.56127947,13.40369104,165,0.90785737004594
52.56127947,13.40369104,168,0.90785737004594
52.56127947,13.40369104,171,0.90785737004594
52.55994687,13.40164563,175,1.1105251299705703
52.55982885,13.4014736,178,1.1280595128629656
52.5596934,13.40128075,181,1.1479792414994665
52.5595991,13.40109901,184,1.1641311365760236
52.55941803,13.40079977,187,1.1926718843223967
52.5592815,13.40067443,190,1.210057741199103
52.55912733,13.40047521,193,1.2318579349531371
52.55899898,13.40026725,196,1.2518908735951382
52.55886147,13.40007994,199,1.2717435815995175
52.55870873,13.39991451,202,1.2920787189931409
52.558579,13.3997418,205,1.3106368545089147
52.55853417,13.3995037,208,1.3274869088458396
52.55841555,13.3993203,211,1.3455890354439797
52.55825012,13.39921644,215,1.365278416511254
52.55807052,13.39916964,218,1.385498102242521
52.55791791,13.3990959,221,1.403184628049132
52.55775497,13.39896907,224,1.4232290721544927
52.55733948,13.39881079,227,1.4706524221919164
52.55717106,13.39888882,230,1.490108647094799
52.55699877,13.39888178,233,1.5092723581715617
52.55684347,13.3988684,236,1.526564627894908
52.5566977,13.39879877,239,1.5434432211603308
52.55659222,13.39871036,242,1.5566071524967018
52.55655045,13.39868272,245,1.5616135550483452
52.55646841,13.3986672,248,1.5707961390754082
52.55635291,13.39865939,251,1.583650019372698
52.55621019,13.39871053,255,1.5998920098600926
52.55605695,13.39872928,258,1.616978627645383
52.5558663,13.39871977,261,1.6381877166147956
52.5556508,13.39875302,264,1.6622554600633261
52.55545684,13.39875274,267,1.6838228661332815
52.55527278,13.39875834,270,1.7042929339416137
52.55510193,13.3986853,273,1.7239218742056563
52.55493311,13.39864419,276,1.7428984590044572
52.55478228,13.39862137,279,1.7597408226432751
52.55464965,13.39869978,282,1.7754124210529876
52.55450628,13.39875136,285,1.7917313983815195
52.55436911,13.39876338,288,1.8070056604590508
52.55423615,13.3987947,291,1.8219410232418765
52.5540974,13.39891775,295,1.8394693191956772
52.55392314,13.39897571,298,1.8592384275994034
52.55374345,13.39908356,301,1.8805079599070413
52.55355812,13.39915724,304,1.901709260886685
52.55337092,13.3992293,307,1.9230875106248209
52.55319068,13.39928924,310,1.94353491932913
52.55296605,13.39934618,313,1.9688075947507073
52.55281,13.39937442,316,1.986264314572283
52.55269886,13.39944734,319,1.999569642183942
52.55244855,13.39952995,322,2.0279577507689273
52.55227617,13.39960685,325,2.0478181922576937
52.55206701,13.399704,328,2.071985486822064
52.55188854,13.39982785,331,2.09352478750429
52.55178763,13.39981659,335,2.104771280000011
52.55163509,13.39988866,338,2.122419029779946
52.55154891,13.39977765,341,2.134591282868553
52.55142604,13.39976099,344,2.1483001777069695
52.55126057,13.39980246,347,2.166912041887986
52.55104037,13.39998138,350,2.1942225857758526
52.55098467,13.40003564,353,2.2014211526865934
52.5508978,13.40010025,356,2.2120225554003796
52.55079132,13.4001836,359,2.2251353793934756
52.55068437,13.40026387,362,2.2382075933473016
52.55067796,13.40039603,365,2.2471717376571223
52.55078771,13.40038999,368,2.259382228872333
52.55089276,13.40029306,371,2.272776185933303
