lat,long,timeStamp,Distance,Unix Timestamp
52.52437365,13.34469217,0,0.0,1611849097274
52.52454533,13.34476711,24,0.019751747190193424,1611849121802
52.52456811,13.34487282,36,0.027338727430752226,1611849134158
52.52381004,13.34489933,64,0.11165145989799297,1611849161948
52.52374129,13.34490228,67,0.11929872648176659,1611849165021
52.5234662,13.34483982,73,0.15017788706893206,1611849171152
52.52292682,13.34621399,129,0.2608152827431331,1611849226459
52.52252579,13.34730084,153,0.34681228927112945,1611849251086
52.51973829,13.35440499,270,0.918743072256087,1611849368003
52.51982569,13.35612576,319,1.0355766727867577,1611849417265
52.51991539,13.35652295,326,1.0642420575821545,1611849423348
52.5206959,13.35859546,369,1.2291530979707423,1611849466506
52.52285578,13.36258882,467,1.590648391786259,1611849564664
52.52265303,13.36856863,578,1.995847498609399,1611849675285
52.52396086,13.3737071,676,2.372683508062174,1611849773761
52.52835548,13.37547219,784,2.8757217635261956,1611849881659
52.52859173,13.37646479,799,2.9478244820661104,1611849897156
52.53070789,13.38338606,919,3.4718229616484257,1611850016633
52.53075723,13.38358206,922,3.4861714959669867,1611850019707
52.53113878,13.38435511,937,3.5535098133484997,1611850035086
52.53149758,13.38450432,943,3.5946634676774893,1611850041268
52.53133073,13.38516285,950,3.6429175472527073,1611850047322
52.53166651,13.38707154,1008,3.7773169931651696,1611850105919
52.53291994,13.40028816,1248,4.682108791351402,1611850345906
52.53301656,13.40058483,1254,4.704870760270937,1611850352025
52.53405282,13.40778728,1417,5.20548329689466,1611850514655
52.53617721,13.40953771,1472,5.469714031449613,1611850570195
52.53689002,13.41039112,1494,5.567764756505216,1611850591793
52.53697832,13.41063972,1497,5.587235530394052,1611850594900
52.54214365,13.41335374,1636,6.190210847365688,1611850733314
52.54235386,13.4135962,1642,6.218762710322762,1611850739495
52.54247264,13.41367874,1645,6.23310152865818,1611850742575
52.54380403,13.41521633,1688,6.414012337278201,1611850785688
52.54386249,13.41526598,1691,6.421328687331048,1611850788798
52.54401949,13.41552393,1697,6.446007518936072,1611850794917
52.54444964,13.41592445,1731,6.500974134532284,1611850828986
52.54529161,13.41683798,2045,6.61314091778104,1611851142662
52.54549845,13.41700605,2051,6.638795296739599,1611851148917
52.54559876,13.41711396,2054,6.652124114399255,1611851152012
52.54647667,13.41822581,2107,6.7753398300926575,1611851204480
52.55040688,13.42225567,2273,7.290349492351031,1611851370619
