lat,long,timeStamp,Distance
52.53408349,13.39504197,0,0.0
52.53387889,13.39422537,12,0.059735888553028846
52.53068653,13.38446274,246,0.8094570085568333
52.53058345,13.38396962,252,0.8447280137131546
52.53003237,13.38153209,286,1.0206320427258584
52.52977267,13.38041738,301,1.1013772437757279
52.52855651,13.37652202,394,1.397558491645416
52.52476401,13.37366299,498,1.8615046751417113
52.52459835,13.37351218,501,1.882562086403642
52.52392759,13.37383252,520,1.9602321608386373
52.52147427,13.35989758,744,2.9416928568775687
52.52139566,13.35973507,747,2.955739176313334
52.52116145,13.35941386,759,2.9896588356863862
52.52359321,13.34445184,1074,4.037433705856006
52.52455023,13.34476806,1136,4.145978783159045
