lat,long
52.485899,13.388697
52.485829,13.394343
52.483977,13.394281
52.483714,13.400274
52.483389,13.402838
52.482723,13.406213
52.482477,13.407323
52.482154,13.408857
52.481767,13.410536
52.480755,13.415121
52.480623,13.415719
52.48013,13.418027
52.480062,13.419319
52.480259,13.421091
52.480489,13.423085
52.480755,13.425021
52.481166,13.427756
52.481373,13.429411
52.4816,13.431684
52.481909,13.433827
52.481433,13.434561
52.481278,13.434806
52.481059,13.435093
52.480894,13.435323
52.481272,13.437792
52.481565,13.439818
52.481715,13.440087
52.481062,13.441404
52.48086,13.441795
52.480391,13.44272
52.479774,13.444053
52.479177,13.445254
52.477898,13.447888
52.477788,13.448105
52.477448,13.448785
52.476767,13.45016
52.475408,13.452821
52.475307,13.453008
52.474544,13.454542
52.473845,13.455931
52.473266,13.457088
52.472687,13.458231
52.471673,13.460551
52.471496,13.461059
52.470796,13.463404
52.470261,13.464666
52.469575,13.465761
52.469026,13.466611
52.46855,13.467345
52.469361,13.468828
52.469488,13.469554
52.469786,13.471108
52.470064,13.472824
52.470104,13.473296
52.470222,13.4748
52.470404,13.475454
52.47033,13.47651
52.470556,13.477195
52.470763,13.478835
52.471037,13.479285
52.470187,13.480522
52.46783,13.48387
52.468209,13.486251
52.468378,13.487242
52.467847,13.488166
52.467324,13.489119
52.467173,13.488938
52.467031,13.488756
