lat,long
52.51275,13.48972
52.512177,13.489568
52.511614,13.489196
52.511705,13.488287
52.511949,13.485706
52.511501,13.48553
52.511395,13.485364
52.511306,13.484493
52.511335,13.484274
52.511383,13.483981
52.511498,13.482543
52.510108,13.481349
52.509734,13.481028
52.508666,13.480006
52.507624,13.479133
52.507303,13.478872
52.506929,13.47855
52.506644,13.478261
52.506948,13.476771
52.506927,13.47627
52.5055,13.475178
52.505384,13.475085
52.504654,13.474472
52.50503,13.47297
52.505199,13.472299
52.50533,13.471788
52.505138,13.471296
52.504416,13.470713
52.50371,13.470366
52.502716,13.46995
52.502261,13.469611
52.500652,13.468792
52.499667,13.46842
52.49929,13.46829
52.498361,13.467803
52.497871,13.467374
52.496842,13.466075
52.497045,13.465596
52.497423,13.464712
52.496579,13.463845
52.495318,13.46239
52.494306,13.46115
52.493925,13.460637
52.493411,13.459957
52.492853,13.459233
52.491621,13.457617
52.490336,13.455868
52.489805,13.455114
52.48945,13.454646
52.488963,13.453997
52.48721,13.456424
52.485831,13.458335
52.484236,13.456221
52.482552,13.453988
52.481958,13.453217
52.481213,13.452236
52.480876,13.451798
52.480096,13.450772
52.479139,13.449504
52.478483,13.448658
52.478102,13.448174
52.477788,13.448105
52.476121,13.447564
52.475073,13.447263
52.474669,13.447147
52.474523,13.446583
52.474159,13.445247
52.474097,13.443568
52.474005,13.442917
52.473947,13.442474
52.473752,13.440585
52.473743,13.43979
52.473278,13.437847
52.472854,13.436332
52.472604,13.434544
52.471612,13.43482
52.470953,13.435033
52.47052,13.435195
52.469752,13.435478
