lat,long
52.5227,13.322104
52.522069,13.322171
52.521115,13.3223
52.520794,13.321201
52.519642,13.319677
52.51922,13.318824
52.519518,13.317892
52.519472,13.31717
52.519675,13.316633
52.519757,13.31487
52.519789,13.314415
52.520893,13.314644
52.521066,13.313634
52.521077,13.313385
52.521182,13.31202
52.521182,13.31124
52.521097,13.309914
52.521014,13.30766
52.521191,13.306283
52.523081,13.306082
52.523297,13.30606
52.524637,13.306061
52.525644,13.306095
52.52622,13.306055
52.52659,13.304243
52.526942,13.302431
52.527463,13.300831
52.528314,13.301183
