lat,long
52.516684,13.444838
52.516261,13.449016
52.517344,13.449464
52.517742,13.449198
52.517997,13.450546
52.51816,13.451287
52.51839,13.452427
52.518054,13.452754
52.517968,13.453222
52.51835,13.453691
52.518609,13.453847
52.518867,13.454076
52.519356,13.453725
52.521088,13.454916
52.521231,13.455009
52.522078,13.455655
52.522274,13.455794
52.522925,13.456272
52.523273,13.456534
52.524549,13.457386
52.525592,13.458215
52.526122,13.459071
52.526665,13.458795
52.526535,13.459983
52.52801,13.460738
52.528097,13.460241
52.528857,13.460576
52.529565,13.460791
52.530065,13.461175
52.530439,13.461453
52.531179,13.462022
52.532338,13.462987
52.532905,13.464536
52.533935,13.46741
52.534005,13.467545
52.534383,13.468352
52.53462,13.468845
52.53576,13.472355
52.536125,13.473486
52.536638,13.475092
52.537099,13.476549
52.537492,13.477636
52.537692,13.478202
52.538111,13.479363
52.538329,13.479974
52.538652,13.480867
52.538748,13.481135
52.539341,13.482876
52.539724,13.484022
52.539909,13.484381
52.540287,13.485129
52.540437,13.485414
52.540974,13.486462
52.541714,13.487825
52.542058,13.488469
52.542455,13.489189
52.542763,13.489802
52.543194,13.49067
52.543555,13.491344
52.544074,13.492362
52.544268,13.492736
52.544515,13.493186
52.544717,13.493575
52.545017,13.494115
52.545396,13.494848
52.545607,13.494443
52.547106,13.495494
52.547723,13.495839
52.549062,13.496722
52.549991,13.497298
52.55091,13.497902
52.553076,13.499652
52.553563,13.500301
52.555092,13.50278
52.555579,13.502649
52.556138,13.502491
52.556679,13.502348
52.556814,13.502308
52.557383,13.502151
52.558077,13.501953
52.558772,13.501727
52.559421,13.501542
52.559665,13.501477
52.560116,13.501345
52.56073,13.501101
52.561556,13.500393
52.562131,13.502031
52.563221,13.505186
