lat,long
52.541122,13.393863
52.539761,13.394936
52.538256,13.396091
52.537513,13.396625
52.537133,13.396863
52.536951,13.396989
52.534944,13.39801
52.532561,13.398871
52.529603,13.401346
52.528949,13.401957
52.528043,13.402559
52.527417,13.403112
52.52682,13.403415
52.52607,13.403773
52.524925,13.403249
52.524737,13.403139
52.523576,13.402424
52.523456,13.402743
52.523372,13.402961
52.523159,13.403513
52.522741,13.40397
52.521978,13.404635
52.521856,13.404293
52.521621,13.403579
52.52143,13.402999
52.520828,13.403743
52.520527,13.40413
52.520062,13.404762
52.518345,13.407205
52.51787,13.407822
52.517551,13.408238
52.516912,13.409172
52.516752,13.408946
52.516477,13.408599
52.516167,13.40822
52.515981,13.407979
52.51551,13.407463
52.514844,13.40669
52.514027,13.405751
52.513387,13.4067
52.513131,13.407074
52.512766,13.407621
52.512482,13.408052
52.512327,13.408268
52.511989,13.408771
52.51059,13.410092
52.509616,13.411192
52.508423,13.413315
52.508323,13.413503
52.507983,13.414109
52.506887,13.413263
52.505642,13.414472
52.504855,13.414828
52.503856,13.414971
52.503061,13.415341
52.502508,13.414881
52.502274,13.415771
52.50171,13.416311
52.500305,13.417381
52.500123,13.417522
52.49993,13.417119
52.499512,13.416722
52.499064,13.418208
52.496483,13.419871
52.495669,13.4203
52.495576,13.419767
52.493848,13.418297
52.492465,13.417294
52.491761,13.416756
52.491012,13.416186
52.489701,13.415171
52.488257,13.414064
52.487573,13.414114
52.486452,13.41468
52.482917,13.415635
52.481996,13.415957
52.481447,13.415982
52.48108,13.415867
52.480623,13.415719
52.48013,13.418027
52.47932,13.418147
52.47827,13.417891
52.476863,13.4183
52.476662,13.418617
52.47521,13.419038
52.474308,13.419258
52.473371,13.419506
52.472505,13.419742
52.47218,13.419834
52.471815,13.420351
52.471111,13.420534
52.47096,13.420425
52.470693,13.420196
52.469863,13.420374
52.469305,13.420502
52.467465,13.420955
52.466717,13.421107
52.466186,13.421206
52.465257,13.421425
52.462971,13.421701
52.462589,13.422086
52.462254,13.421442
52.461726,13.420409
52.461024,13.418826
52.460522,13.417839
52.459543,13.41607
52.458299,13.413939
52.45769,13.412918
