lat,long
52.522636,13.415264
52.523354,13.413729
52.524,13.412132
52.523991,13.40966
52.524189,13.408843
52.524505,13.407912
52.524972,13.406339
52.52607,13.403773
52.526141,13.403819
52.527115,13.404396
52.527441,13.403348
52.527417,13.403112
52.528043,13.402559
52.528949,13.401957
52.529603,13.401346
52.532561,13.398871
52.534944,13.39801
52.536951,13.396989
52.537133,13.396863
52.537513,13.396625
52.538256,13.396091
52.539761,13.394936
52.541122,13.393863
52.542482,13.392791
52.542936,13.392424
52.544677,13.391056
52.547125,13.389167
52.547488,13.388914
52.547941,13.388576
52.548176,13.388408
52.548421,13.388225
