lat,long
52.531027,13.361543
52.531281,13.361316
52.531517,13.361118
52.53276,13.360101
52.533349,13.359606
52.535953,13.357472
52.537307,13.360283
52.537781,13.361329
52.537922,13.361628
52.538071,13.361957
52.538308,13.362465
52.53844,13.362749
52.54113,13.3684
52.541655,13.369697
52.541825,13.369835
52.542886,13.369783
52.544099,13.369838
52.544644,13.37018
52.54526,13.370569
52.546537,13.372186
52.546723,13.372486
52.547597,13.373913
52.549073,13.376302
52.549126,13.376392
52.550451,13.378525
52.552316,13.3815
52.555079,13.383726
52.555865,13.384209
52.557051,13.385073
52.557533,13.385412
52.557614,13.385459
52.558684,13.386216
52.559807,13.387166
52.560279,13.387564
52.561285,13.388451
52.562857,13.390284
52.563272,13.39096
52.563765,13.391962
52.563817,13.392082
52.56417,13.392741
52.564425,13.393205
52.564742,13.393834
52.564989,13.394313
52.565369,13.394944
52.565988,13.395862
52.566642,13.396855
52.567006,13.397323
52.567413,13.397925
52.568625,13.399731
52.569165,13.40047
52.56929,13.401386
52.569348,13.402683
