lat,long
52.431142,13.583889
52.434254,13.582979
52.43584,13.58262
52.438814,13.582014
52.440345,13.581728
52.440553,13.58169
52.440678,13.581709
52.442597,13.582259
52.443308,13.580547
52.443819,13.57902
52.443968,13.578554
52.44409,13.578029
52.444326,13.577875
52.444553,13.577676
52.445142,13.577196
52.445306,13.577055
52.445751,13.576628
52.446278,13.576087
52.446792,13.576016
52.447509,13.575393
52.448199,13.574798
52.448768,13.574508
52.448922,13.57444
52.449474,13.574061
52.45035,13.572943
52.450789,13.572237
52.450981,13.57195
52.452787,13.569583
52.453825,13.568397
52.455154,13.566956
52.455217,13.566884
52.455546,13.566439
52.455922,13.565761
52.456272,13.565007
52.456495,13.56347
52.456452,13.562557
52.455862,13.558109
52.455711,13.556309
52.455793,13.554547
52.456242,13.551267
52.456727,13.549694
52.457063,13.548588
52.457226,13.54596
52.457452,13.544217
52.457701,13.542798
52.458704,13.539919
52.459683,13.537525
52.459775,13.537293
52.460801,13.534782
52.461568,13.532911
52.461752,13.532461
52.460975,13.531199
52.460595,13.530554
52.46265,13.525959
