lat,long
52.550744,13.420107
52.550095,13.419409
52.549456,13.418637
52.549902,13.417284
52.550641,13.413896
52.550904,13.41033
52.551034,13.408334
52.551216,13.405662
52.551334,13.403901
52.551115,13.400128
52.551058,13.399538
52.550748,13.396673
52.550701,13.395995
52.550339,13.39129
52.550115,13.388782
52.550034,13.387896
52.549959,13.387423
52.549519,13.386511
52.548535,13.383536
52.548083,13.382976
52.544775,13.378761
52.543083,13.376483
52.542435,13.375667
52.542205,13.373658
52.542157,13.373112
52.541825,13.369835
52.541655,13.369697
52.54113,13.3684
52.53844,13.362749
52.538308,13.362465
52.538071,13.361957
52.537922,13.361628
52.537781,13.361329
52.537307,13.360283
52.535953,13.357472
52.535495,13.356618
52.534473,13.354657
52.533162,13.352053
52.532448,13.350735
52.531833,13.349478
52.530698,13.347189
52.529765,13.34529
52.526213,13.345332
52.525007,13.345483
