lat,long
52.562115,13.412958
52.561529,13.413041
52.561142,13.413101
52.559829,13.413116
52.559342,13.413232
52.558748,13.413359
52.557607,13.414027
52.557002,13.414257
52.556101,13.414462
52.554985,13.414615
52.554516,13.414688
52.553727,13.414544
52.552785,13.414291
52.552067,13.414164
52.551323,13.414022
52.550641,13.413896
52.549644,13.413759
52.549052,13.413651
52.548621,13.413563
52.547643,13.413368
52.546836,13.413165
52.546339,13.410088
52.545902,13.407337
52.545692,13.405992
52.545089,13.402706
52.545072,13.402617
52.544953,13.402024
52.545016,13.401997
52.544949,13.401539
52.544864,13.401124
52.544786,13.400798
52.544851,13.400609
52.5448,13.400372
52.544648,13.400278
52.54457,13.400011
52.544501,13.399788
52.544318,13.399179
52.543921,13.397724
52.543739,13.397055
52.543557,13.396476
52.543026,13.39481
