lat,long
52.495239,13.323843
52.494794,13.325843
52.494558,13.326056
52.494824,13.327242
52.495248,13.330434
52.495306,13.330906
52.495917,13.330883
52.49616,13.330876
52.498504,13.334441
52.499357,13.335412
52.500015,13.336081
52.500868,13.336963
52.503126,13.339378
52.504719,13.340858
52.505165,13.341212
52.505763,13.34157
52.506635,13.345704
52.507135,13.347706
52.507311,13.348065
52.507531,13.348426
52.508171,13.349168
52.508582,13.349373
52.509243,13.349748
52.509648,13.351366
52.509688,13.352691
52.509631,13.353748
52.509808,13.356461
52.50987,13.358258
52.509842,13.359183
52.509802,13.360344
