lat,long
52.541825,13.369835
52.542886,13.369783
52.544099,13.369838
52.544644,13.37018
52.544805,13.36945
52.545398,13.369485
52.54584,13.369308
52.546181,13.369379
52.546739,13.369339
52.54826,13.369184
52.550095,13.368319
52.550801,13.367916
52.551553,13.367382
52.552159,13.367035
52.553443,13.366386
52.555084,13.365956
52.556995,13.36555
52.55758,13.365437
52.557986,13.365362
52.559409,13.365131
52.559562,13.365092
52.561292,13.364812
52.561913,13.3647
52.56267,13.364578
52.563869,13.36428
52.564104,13.364185
52.565144,13.363647
52.566229,13.363065
52.566582,13.362871
52.567188,13.362538
52.567775,13.362249
52.567929,13.362166
52.568526,13.361877
52.570425,13.360911
52.571645,13.360305
52.57226,13.360002
52.573182,13.359504
52.57388,13.358998
52.574265,13.359187
52.574594,13.356168
52.574812,13.354351
52.57506,13.353094
52.575297,13.351969
52.575365,13.349853
52.575507,13.349211
52.575847,13.349325
52.576383,13.348858
52.576807,13.348696
52.57726,13.348328
52.577364,13.347935
52.577463,13.347879
52.577996,13.347632
52.57853,13.347312
52.580762,13.345548
52.581323,13.34514
52.582239,13.344465
52.583128,13.343774
52.586074,13.341549
52.587326,13.340576
52.588106,13.339925
52.588514,13.33963
52.588786,13.339433
52.589384,13.338983
52.589948,13.338413
52.592316,13.335624
52.59361,13.334006
52.593788,13.333379
52.594329,13.333265
52.594626,13.333187
52.595537,13.332982
52.595987,13.332865
52.596709,13.332683
52.597177,13.332596
52.597646,13.332523
52.598384,13.332401
52.599285,13.33224
52.599853,13.332127
52.601136,13.330684
52.602065,13.329627
52.602912,13.32864
52.604651,13.32661
52.605332,13.326029
52.605741,13.325675
52.606086,13.325363
52.607866,13.323761
52.607642,13.322783
