lat,long
52.554781,13.452989
52.554005,13.454139
52.55366,13.454363
52.551833,13.452889
52.551646,13.453575
52.550851,13.453077
52.55049,13.453197
52.550187,13.453011
52.549614,13.452741
52.548987,13.452558
52.548716,13.452682
52.547684,13.453265
52.546816,13.453765
52.546499,13.453946
52.545902,13.454293
52.545024,13.454808
52.544632,13.453677
52.544404,13.453155
52.544054,13.453893
52.543609,13.453451
52.543499,13.453639
52.542902,13.453972
52.542413,13.455088
52.5418,13.454464
52.541495,13.45516
52.541341,13.455273
52.541106,13.455368
52.540283,13.454178
52.539346,13.45272
52.53924,13.452554
52.537231,13.449589
52.532933,13.45374
52.53286,13.453811
52.530815,13.455846
52.529461,13.457154
52.528943,13.457651
52.528092,13.458167
52.527685,13.458403
52.526665,13.458795
52.526122,13.459071
52.525592,13.458215
52.524549,13.457386
52.523273,13.456534
52.522925,13.456272
52.522274,13.455794
52.522078,13.455655
52.521231,13.455009
52.521088,13.454916
52.519356,13.453725
52.518945,13.45274
52.518776,13.452528
52.51839,13.452427
52.518054,13.452754
52.517968,13.453222
52.517887,13.453249
52.515775,13.453957
52.514218,13.453316
52.512446,13.452536
52.510754,13.451817
52.509027,13.451053
52.508598,13.450818
52.507393,13.450086
52.50616,13.449338
52.505776,13.449075
52.505285,13.448735
52.504259,13.448039
52.503893,13.447762
52.502725,13.446855
52.502343,13.446445
52.501119,13.444947
52.500872,13.444527
52.500087,13.443883
52.500042,13.443969
52.49926,13.445517
