lat,long
52.49827,13.447249
52.49926,13.445517
52.500042,13.443969
52.500087,13.443883
52.500872,13.444527
52.501119,13.444947
52.502343,13.446445
52.502725,13.446855
52.503893,13.447762
52.504259,13.448039
52.505285,13.448735
52.505776,13.449075
52.50616,13.449338
52.507393,13.450086
52.508598,13.450818
52.509027,13.451053
52.510754,13.451817
52.512446,13.452536
52.514218,13.453316
52.515775,13.453957
52.517887,13.453249
52.517968,13.453222
52.51835,13.453691
52.518609,13.453847
52.51878,13.453793
52.518927,13.453504
52.518945,13.45274
52.519307,13.452473
52.520421,13.451716
52.521309,13.451113
52.522306,13.450426
52.523338,13.44974
52.524298,13.44908
52.52534,13.448365
52.525503,13.448253
52.526418,13.447622
