lat,long
52.500002,13.324886
52.500131,13.327082
52.49872,13.326976
52.498262,13.326946
52.498275,13.327373
52.498056,13.327748
52.49616,13.330876
52.495819,13.330835
52.495306,13.330906
52.495284,13.3312
52.495084,13.334694
52.494597,13.337326
52.494413,13.338541
52.49436,13.340127
52.494342,13.341789
52.494337,13.342201
52.494386,13.345954
52.494454,13.348016
52.494632,13.349801
52.494821,13.352265
52.494755,13.35416
52.494671,13.35529
52.494565,13.356713
52.494302,13.361044
52.494105,13.362611
52.494095,13.362699
52.493883,13.364075
52.493641,13.365597
52.493363,13.367191
52.492942,13.369516
52.492648,13.370903
52.492154,13.373329
52.491469,13.376792
52.491896,13.378042
52.491791,13.379436
52.49153,13.382752
