lat,long
52.497388,13.37986
52.496734,13.38456
52.496411,13.386991
52.496227,13.388132
52.495997,13.389492
52.495949,13.390565
52.496268,13.395077
52.49686,13.395244
52.49641,13.398597
52.495553,13.40129
52.495337,13.403828
52.495247,13.404649
52.494891,13.406799
52.49497,13.407802
52.494686,13.409087
52.494327,13.410693
52.49462,13.411012
52.494707,13.411235
52.494985,13.414643
52.494866,13.414786
52.494637,13.415176
52.493848,13.418297
52.492912,13.421634
52.492997,13.422123
52.493119,13.423318
52.493267,13.425427
52.493485,13.42767
52.493592,13.427733
52.493452,13.428199
52.492644,13.430599
52.49189,13.432957
52.4912,13.435155
52.490242,13.438079
52.489512,13.439129
52.489561,13.439586
52.48961,13.440015
52.490638,13.441373
52.490095,13.442473
52.489663,13.443356
52.49037,13.444527
52.490925,13.445546
52.491614,13.446672
