lat,long
52.59054,13.371414
52.590747,13.371392
52.590733,13.371068
52.589398,13.369861
52.587979,13.368813
52.587204,13.368169
52.586384,13.367523
52.585635,13.366954
52.584859,13.366354
52.584182,13.365772
52.58378,13.365509
52.583468,13.365292
52.582888,13.364905
52.582013,13.364317
52.581389,13.363884
52.581201,13.36376
52.580674,13.363404
52.580236,13.363168
52.577068,13.361046
52.575256,13.359794
52.574265,13.359187
52.57388,13.358998
52.573305,13.358993
52.573182,13.359504
52.57226,13.360002
52.571645,13.360305
52.570425,13.360911
52.568526,13.361877
52.567929,13.362166
52.567775,13.362249
52.567188,13.362538
52.566582,13.362871
52.566229,13.363065
52.565144,13.363647
52.564104,13.364185
52.563869,13.36428
52.56267,13.364578
52.561913,13.3647
52.561292,13.364812
52.559562,13.365092
52.559409,13.365131
52.557986,13.365362
52.55758,13.365437
52.556995,13.36555
52.555084,13.365956
52.553443,13.366386
52.552159,13.367035
52.551553,13.367382
52.549607,13.364433
52.54875,13.363081
52.547839,13.361638
52.546427,13.359251
52.54511,13.357162
52.544072,13.355038
52.543163,13.35261
52.542616,13.350856
52.542199,13.349533
52.541643,13.348558
52.54128,13.34806
52.541005,13.347698
52.540332,13.346807
52.539118,13.345133
52.538272,13.344428
52.537994,13.344316
52.535108,13.343483
52.534551,13.34345
52.533994,13.343431
52.533032,13.34337
52.5319,13.343302
52.531783,13.343313
52.528709,13.343254
52.528133,13.343234
52.528136,13.341381
52.528142,13.339969
52.528203,13.339324
52.527288,13.339175
52.526362,13.339144
52.525694,13.339401
52.525334,13.337741
52.524999,13.336303
52.524956,13.336125
52.524664,13.334865
52.524528,13.33414
52.524076,13.331888
52.523667,13.329815
52.522851,13.329611
52.522692,13.329341
52.522604,13.329176
52.522288,13.328533
52.521936,13.328595
52.518665,13.326013
52.517462,13.324973
52.517178,13.324669
52.516866,13.324364
52.51588,13.326611
52.515704,13.326282
