lat,long
52.506894,13.41013
52.507057,13.410018
52.506558,13.408795
52.506277,13.408109
52.506234,13.408004
52.50619,13.40787
52.505754,13.406664
52.505193,13.405292
52.503376,13.403701
52.502228,13.402662
52.501533,13.402109
52.499448,13.400347
52.498405,13.399488
52.498307,13.396925
52.498364,13.395824
52.497844,13.395689
52.497594,13.395577
52.49686,13.395244
52.496268,13.395077
52.495949,13.390565
52.495997,13.389492
52.495144,13.389405
52.494119,13.388532
52.492923,13.387712
52.491287,13.386907
52.490061,13.386351
52.490103,13.385808
52.490049,13.384968
52.489863,13.382255
52.489643,13.37929
52.489437,13.376768
52.489309,13.375307
52.489233,13.374893
52.487835,13.373639
52.487976,13.37057
52.488181,13.36912
52.488212,13.368709
52.488246,13.368137
52.488282,13.364843
52.488245,13.364033
52.488934,13.362761
52.488299,13.361607
52.488028,13.360921
52.487791,13.360325
52.486732,13.357686
52.486075,13.356104
52.485354,13.354668
52.484623,13.353231
52.484464,13.352931
52.483848,13.351778
52.48264,13.349575
52.481799,13.348399
52.48084,13.347205
52.480327,13.346481
52.47921,13.344973
52.478616,13.344203
52.478377,13.343886
52.477739,13.343055
52.477437,13.342662
52.477047,13.342149
52.476303,13.341183
52.475522,13.3402
52.474786,13.339263
52.473243,13.337343
52.472834,13.336859
52.472506,13.336465
52.471947,13.335799
52.471494,13.335254
