lat,long
52.508798,13.281859
52.507145,13.280847
52.506466,13.280442
52.503622,13.279125
52.502628,13.27868
52.50217,13.278679
52.501085,13.279202
52.500017,13.279887
52.499336,13.280482
52.497957,13.281612
52.497256,13.282368
52.495464,13.284279
52.494798,13.285183
52.493989,13.285171
52.4916,13.284899
52.489624,13.284671
52.486742,13.284354
52.485529,13.284283
52.485137,13.283902
52.484799,13.283567
52.483806,13.282313
52.482899,13.281341
52.482226,13.281245
52.479864,13.281033
52.478212,13.280786
52.477368,13.280655
52.477116,13.280705
52.476862,13.280932
52.476587,13.28057
52.475975,13.279755
52.475435,13.279045
52.47515,13.278742
52.474882,13.278556
52.474181,13.278547
52.47339,13.278535
52.472131,13.278522
52.471071,13.278487
52.469983,13.278465
52.468545,13.278417
52.466218,13.27825
52.465967,13.278168
52.465226,13.277687
52.46486,13.277469
52.463806,13.276816
52.460938,13.275175
52.460454,13.274996
52.459809,13.274828
52.458662,13.274465
52.456011,13.273464
52.455627,13.273275
52.454517,13.272752
52.453561,13.27222
52.4518,13.271248
52.450889,13.270747
